FID,Building's construction year,Number of floors,Number of apartments,Total electricity consumption (kWh),Latitude,Longitude,Area in m^2
527,1950,3,3,37.52,35.5267834599999,33.8978346099999,149.652852625
528,1930,3,6,6.541,35.51056277,33.89343292,451.881767652999
529,1219,1,1,22.759,35.52882155,33.8971046799999,225.108114889999
530,1950,5,5,7.127,35.5306561499999,33.89126583,52.5173599358
531,1920,1,1,382.0,35.53012838,33.8885053099999,70.4816040657999
532,1920,4,4,22.2929999999999,35.5081244799999,33.8917976199999,435.380633413999
533,1950,5,5,15.673,35.50793507,33.8917762199999,147.005101569
534,1960,5,5,26.263,35.5100642499999,33.8918481999999,205.300554341999
535,1950,3,3,21.4789999999999,35.5089494899999,33.8930209999999,138.008409276999
536,1960,5,8,110.433999999999,35.50868047,33.89281306,194.954804437999
537,2010,10,10,115.927,35.50988559,33.8941640199999,308.470131287
538,1960,5,5,34.9149999999999,35.5127958699999,33.89614353,334.681745359999
539,1960,5,8,19.2689999999999,35.5124430799999,33.89513526,295.288789408
540,1990,4,4,75.78,35.5121066099999,33.89558445,294.31987239
541,1960,4,58,25.652,35.51273108,33.8959480799999,276.119902974
542,1950,6,12,92.3499999999999,35.4783795999999,33.89802928,274.048443915999
543,1990,10,10,20.742,35.47972653,33.8972734099999,122.120916632999
544,1990,10,10,222.188999999999,35.4807235,33.89665327,224.146869976999
545,1940,3,6,102.983999999999,35.47957589,33.89679849,485.548641782
546,1950,3,3,181.235,35.48019456,33.8961321999999,404.16295889
547,1950,3,6,171.866,35.4804172999999,33.8960748499999,359.843319491999
548,1990,5,10,144.633,35.48021872,33.89642648,324.847998641
549,1960,4,9,470.319,35.4799185299999,33.89617692,362.025152654999
550,1970,8,16,34.545,35.4796587499999,33.89656514,232.213938992999
551,1960,6,14,67.4579999999999,35.4781422499999,33.89641378,181.873311437
552,1960,6,6,4.454,35.47799693,33.8963869399999,180.701649186999
553,1950,3,6,23.1529999999999,35.47769574,33.89558237,222.883112514999
554,1950,4,8,74.878,35.47863512,33.89810207,333.214036802
555,1960,6,12,112.753,35.47989966,33.8952647899999,291.276128122999
556,1950,6,12,49.353,35.48024165,33.89544679,395.470814754
557,1940,5,10,146.925999999999,35.48060676,33.8956906,347.991215782999
558,1950,4,5,11.052,35.48052157,33.89519268,207.658941553999
559,1980,6,12,118.671,35.4808739699999,33.8956538099999,536.100485574
560,1960,7,14,1.12,35.4784065899999,33.89475491,367.505814153
561,1990,8,8,243.568999999999,35.47858514,33.89464067,179.563880149999
562,1970,8,8,25.867,35.4782772499999,33.8943118299999,169.853607449999
563,1950,5,5,6.059,35.4781385599999,33.8943535299999,157.502838405999
564,1990,11,22,114.635,35.48318505,33.8976378899999,562.088816153
565,1990,6,12,61.7229999999999,35.4836915699999,33.8978466499999,144.700366476999
566,1970,7,16,229.974999999999,35.48226059,33.8974423499999,667.800209958999
567,1970,7,16,54.6019999999999,35.48231632,33.8972330499999,274.960618167999
568,1960,6,12,203.274,35.4822502199999,33.8965703,302.899320578
569,1900,2,2,18.4899999999999,35.4838192799999,33.89677307,186.969859270999
570,1940,3,6,45.465,35.4831107199999,33.89685077,212.708743300999
571,1990,10,82,167.31,35.48317174,33.89726138,218.067848184
572,1990,9,18,124.132,35.48279171,33.8964288199999,208.706868552
573,1990,10,10,89.522,35.48328123,33.89639076,264.532532391
574,1970,6,12,199.383,35.48255409,33.8965077499999,537.10994283
575,1950,4,8,48.0649999999999,35.48476848,33.8965548999999,227.227701182
576,1940,4,8,46.322,35.4845577299999,33.89660743,267.661306947
577,1940,3,6,30.518,35.48430477,33.8966511699999,299.937004199999
578,1950,5,10,339.548999999999,35.48402432,33.8959814299999,783.653711769999
579,1940,4,4,25.0889999999999,35.4827146399999,33.89571449,238.496570138
580,1940,4,4,68.102,35.4825183199999,33.8957656799999,164.494075584
581,1940,5,10,25.346,35.4817939699999,33.8947875599999,150.1192699
582,1940,3,6,39.404,35.48156969,33.89481011,260.344094025
583,1980,7,14,69.789,35.4817611499999,33.8953183799999,271.18486187
584,1950,4,8,90.7189999999999,35.48145326,33.8949881599999,244.441910514999
585,1940,3,6,21.341,35.4827490699999,33.89498684,143.527278356
586,1950,5,10,212.806999999999,35.48321743,33.89495303,266.123370180999
587,1950,4,10,51.45,35.48249165,33.8947297599999,180.916121430999
588,1950,5,5,33.5399999999999,35.4815273299999,33.89457188,158.887372862
589,1950,4,12,53.6659999999999,35.4807186399999,33.8975989699999,352.668036319
590,1920,3,6,164.108,35.48048286,33.89756672,395.895274933999
591,1950,5,5,23.821,35.4844588799999,33.8972222399999,190.147155491999
592,1950,4,4,3.189,35.4845005099999,33.89739406,105.349108431
593,1950,5,6,501.0,35.4886719499999,33.89717128,311.168696792999
594,1960,6,12,120.284,35.4883263099999,33.8971092199999,466.050150413999
595,1950,4,8,75.387,35.48539739,33.89620682,423.57256228
596,1960,4,22,75.0409999999999,35.48568145,33.8961782599999,314.548538472
597,1990,8,8,152.967999999999,35.48594055,33.8962435799999,321.405250867
598,1920,3,8,17.0459999999999,35.4810973499999,33.8970124499999,267.917655493999
599,1920,3,6,21.234,35.48085924,33.89714379,185.614362633
600,1900,3,6,94.0739999999999,35.4806207299999,33.89710327,231.327061904999
601,1940,2,4,43.6229999999999,35.48043208,33.8971448799999,309.277930518
602,1920,5,10,3.627,35.4809048999999,33.89730479,121.892204696999
603,1950,6,12,41.664,35.4778532099999,33.8977669,210.767062927
604,1940,5,10,10.157,35.4780745899999,33.8975804,228.514283502
605,1920,4,8,26.241,35.47760126,33.89759361,322.556571313
606,1960,5,10,86.143,35.47816899,33.89698673,236.867701896999
607,1920,3,6,77.0469999999999,35.4761274099999,33.89485495,306.276062018
608,1920,2,4,62.622,35.4763323399999,33.89471013,285.342061277
609,1980,7,14,72.495,35.47634655,33.89489222,293.336707056
610,1960,8,16,142.439999999999,35.47704817,33.89448101,314.942804460999
611,1950,7,7,57.426,35.47709416,33.89465358,185.424108772
612,1970,10,20,331.375999999999,35.4770436299999,33.8949878199999,659.233214588999
613,1960,6,12,192.27,35.4766938799999,33.89485587,224.294311332999
614,1960,6,6,5.153,35.4765823999999,33.89599342,205.056599914999
615,1980,8,16,128.11,35.4769193799999,33.89679204,420.914839837999
616,1970,7,16,120.406,35.4764727499999,33.8968384599999,325.731970392999
617,1960,3,4,40.381,35.48788609,33.89391793,494.000574880999
618,1950,5,5,18.213,35.4878548,33.8912300499999,105.228467718
619,1990,11,10,55.1679999999999,35.48802905,33.89160786,151.645332488
620,1940,4,5,21.506,35.4880224099999,33.89082947,309.748960687
621,1950,2,2,523.0,35.4876042,33.8905660499999,127.120755283999
622,1990,8,7,118.126,35.4877351399999,33.8905805699999,127.120755283999
623,1940,3,2,9.718,35.48787819,33.88967522,154.805398059999
624,1930,2,12,9.68,35.48783376,33.88984872,214.841757058
625,1980,10,18,112.349999999999,35.48756341,33.8900586199999,446.172666907999
626,1940,3,5,28.831,35.48776826,33.8889336,215.6183406
627,1920,1,1,3.107,35.48828016,33.8885313299999,284.715255114
628,1970,8,7,43.7819999999999,35.48748771,33.88873026,117.799139341
629,1940,3,3,6.635,35.51062546,33.88130077,213.004752606
630,1940,4,4,52.9549999999999,35.5107975299999,33.88109931,217.777406568
631,1940,7,15,92.893,35.51048017,33.88201328,254.132545545999
632,1940,3,5,23.202,35.51026076,33.88114388,82.7762499512
633,1965,3,3,10.583,35.51088311,33.8803414599999,166.019956250999
634,1950,3,4,15.692,35.51084182,33.8804679699999,109.701922577
635,1950,4,4,17.05,35.5109383799999,33.8804604299999,88.3672179516999
636,1930,3,3,13.102,35.5110455299999,33.8807055799999,101.139453031
637,1940,4,8,20.699,35.51047075,33.88042938,263.211080714999
638,1950,4,5,21.577,35.51044662,33.8806338899999,174.086768253999
639,2004,8,7,29.866,35.5101600699999,33.88058865,93.8849382326
640,1970,7,12,105.869,35.5107313199999,33.8798522299999,558.652126781999
641,2005,9,12,7.364,35.5108998899999,33.8801302299999,89.3699955175
642,1980,8,16,142.508999999999,35.51065853,33.87952639,386.910563052999
643,1960,7,12,83.9099999999999,35.5118686599999,33.87996158,275.019828014999
644,1970,6,10,69.605,35.51777813,33.87374503,300.125271657999
645,1960,7,11,123.427,35.51749369,33.8739414699999,398.302590536
646,1960,5,5,87.5,35.5175715299999,33.8741313399999,304.615794525
647,1960,6,10,69.465,35.5176502099999,33.87430666,369.235008048999
648,1960,8,16,161.854,35.5169442199999,33.87232577,575.02929068
649,2003,9,8,102.739999999999,35.5108893299999,33.8915114699999,235.10661207
650,1990,7,14,130.629999999999,35.51115909,33.89159222,538.422323762
651,1980,7,10,7.578,35.51584039,33.8905293099999,447.332656858
652,1960,8,8,65.998,35.51608645,33.89027368,218.811513867999
653,1960,3,4,21.7549999999999,35.51562228,33.8902519199999,142.011304719999
654,1890,4,4,19.805,35.5151557599999,33.890747759999996,233.90358537
655,1940,4,4,10.757,35.51523986,33.89044484,163.202610622999
656,1970,5,5,17.625,35.5151941499999,33.8905911299999,219.010527653999
657,1950,3,3,12.031,35.51481986,33.89067037,159.589229751999
658,1950,5,10,53.5379999999999,35.5145309999999,33.89049628,371.904127429
659,1970,6,6,98.808,35.5140128099999,33.89041112,338.340192699999
660,1950,3,3,10.96,35.5157247599999,33.89005653,189.203096706999
661,1930,3,3,15.974,35.51534618,33.88872456,109.959693361999
662,2000,12,11,147.764,35.5151343,33.8886381399999,295.419469884
663,1980,8,8,55.633,35.51485222,33.8885742699999,254.489557388
664,1990,13,13,16.704,35.51415928,33.8889912,183.620093093
665,1930,5,4,48.6619999999999,35.5145036199999,33.8892421199999,228.038100837
666,1960,3,3,28.23,35.5143782299999,33.8890571499999,242.216249992999
667,1940,3,6,23.0309999999999,35.51508204,33.8896138799999,408.785005764
668,1960,4,4,34.9099999999999,35.5129727899999,33.8894379199999,302.511884328999
669,1960,4,4,11.959,35.51280904,33.88916986,82.0051794837
670,1990,11,10,66.3289999999999,35.51410133,33.88864531,133.434590595
671,2000,11,10,108.411,35.51339077,33.88887222,332.857978360999
672,1960,2,3,8.279,35.51304085,33.8887165399999,122.197666573
673,1940,4,6,49.323,35.51134562,33.8899157099999,437.210041558
674,1950,5,7,36.386,35.51208227,33.88941539,361.705472167999
675,1960,5,9,54.4119999999999,35.51226896,33.88982979,325.506984855999
676,2000,16,27,512.735999999999,35.5119620199999,33.88979006,600.373628918999
677,1950,5,5,24.55,35.5111795999999,33.8913044999999,329.403473324999
678,1940,4,4,28.5889999999999,35.5120902299999,33.89085012,216.709148606
679,1961,6,7,58.052,35.51142816,33.8910868899999,279.518160694
680,1967,9,16,82.1949999999999,35.51141865,33.8908286899999,296.289766976999
681,1947,4,4,33.759,35.51218182,33.89031417,207.561558444
682,1946,5,4,80.465,35.5112758699999,33.8902531299999,343.431230447
683,1946,5,4,35.173,35.51148673,33.89041995,109.136470661
684,1990,17,18,114.988,35.51174744,33.890405,293.219989123
685,1910,4,6,57.7879999999999,35.51101846,33.8905694099999,317.372154437
686,1930,2,2,13.1229999999999,35.5107032299999,33.8904079499999,201.841924443
687,2008,8,8,58.1629999999999,35.51128974,33.89012082,169.253036616999
688,2008,10,9,135.387,35.5114842799999,33.89013963,404.610188688999
689,1986,7,14,72.081,35.51174301,33.89018816,419.523148757999
690,1960,4,4,82.504,35.51263447,33.89025532,364.564096746
691,1950,2,2,12.755,35.5149380499999,33.8909270799999,265.777474003
692,1960,6,2,28.286,35.5127068999999,33.8913397,213.388375730999
693,2002,9,11,58.372,35.51590754,33.89116045,601.949035740999
694,1980,6,10,79.305,35.51680677,33.8910655199999,349.725629529
695,1990,11,22,279.577999999999,35.51705822,33.8910273099999,364.438083658999
696,1966,9,9,134.300999999999,35.5163647899999,33.89067739,471.901151922999
697,1970,8,8,53.866,35.51640323,33.89050899,275.1552108
698,1970,7,7,117.281999999999,35.51648337,33.8903387,494.244270823
699,1970,6,13,87.2459999999999,35.51736411,33.89025136,486.004399834
700,1960,6,13,79.9729999999999,35.51734391,33.89071674,510.819752950999
701,1920,2,1,61.6199999999999,35.51683512,33.8905978299999,890.756978410999
702,1970,11,15,121.204999999999,35.51595382,33.8885925,379.661642486
703,1970,14,12,137.581999999999,35.51633969,33.88870665,316.189392407
704,1970,6,14,57.984,35.51985314,33.88448601,300.643616470999
705,1970,7,14,85.5589999999999,35.5199651499999,33.8847306199999,419.692041085
706,1960,7,14,8.848,35.51992139,33.88514345,233.495205040999
707,1940,2,2,23.963,35.5199199099999,33.8849592899999,172.177086766999
708,1960,5,11,30.4119999999999,35.52180064,33.88552507,131.991250401999
709,1950,4,8,11.644,35.5218622599999,33.88565853,184.579481084
710,1950,3,10,33.134,35.5220783999999,33.8848300399999,235.412372723999
711,1950,1,3,22.417,35.52327967,33.88632744,160.452301202999
712,1950,1,6,31.175,35.52328442,33.88599845,154.625225005999
713,1960,4,5,30.521,35.52341727,33.8860049999999,148.044273430999
714,1960,5,12,44.366,35.5236582,33.8859039,180.043494686
715,1940,1,5,28.387,35.52362989,33.88577129,186.635438343999
716,1940,2,4,9.949,35.52384682,33.88575689,249.153922945999
717,2000,8,8,31.25,35.5234843499999,33.8861634399999,169.295372888
718,1930,1,4,23.382,35.52049654,33.8861022199999,319.37634473
719,1960,5,12,38.186,35.52002465,33.8862185099999,167.889400501
720,1960,5,12,55.566,35.5198367599999,33.88623724,167.581216124
721,1970,7,16,90.346,35.5201692699999,33.88599524,377.335868866999
722,1940,2,2,13.855,35.52055499,33.88658662,257.967783192
723,1940,2,6,33.436,35.5206998999999,33.88353062,129.886420748999
724,1950,4,5,23.815,35.52033679,33.8834730199999,132.880061541999
725,1970,8,12,142.841,35.52077554,33.8840003199999,541.56080895
726,1950,5,10,7.716,35.52072228,33.88336996,141.804270841999
727,1950,3,3,14.494,35.5208423999999,33.88354033,116.205905043
728,1940,2,2,7.678,35.52048156,33.8836220299999,52.9441719865999
729,1940,2,2,20.789,35.5213772,33.88323143,258.050119112999
730,1940,3,3,7.948,35.52076916,33.88318593,91.0494511272
731,1935,3,3,7.26,35.51902221,33.8911657299999,137.190662454999
732,1995,16,16,362.968999999999,35.5179014,33.89096115,370.652840706999
733,1940,1,6,7.763,35.52237203,33.88820855,145.489014794
734,1930,2,8,54.948,35.5226206099999,33.8880392,234.969960068999
735,1950,5,6,20.459,35.5239890599999,33.8887944299999,100.996587305
736,1950,4,7,7.34,35.52404929,33.8886468999999,104.387534982
737,1980,11,22,109.503,35.5240924599999,33.88823824,303.259564177
738,1950,3,6,8.006,35.52419135,33.8879844399999,110.775934518
739,1930,2,10,15.691,35.5245610699999,33.8888002799999,330.898568241
740,1940,2,6,11.315,35.5249084,33.88852964,186.629478381
741,1940,1,4,7.279,35.5244547799999,33.8883958799999,124.896152608999
742,1960,6,10,109.927999999999,35.5248457599999,33.8868389499999,450.62003033
743,2001,7,6,43.965,35.5240879799999,33.88673895,226.429468433
744,1940,3,3,27.887,35.52422868,33.8871889699999,161.791862524999
745,1950,1,2,22.8299999999999,35.5238947499999,33.88697148,230.949106951999
746,1940,1,1,5.328,35.5238795699999,33.88723856,85.5941004382
747,1960,3,3,18.655,35.5240618899999,33.8873512099999,162.153437098
748,1960,3,3,37.8789999999999,35.5242555,33.8867990299999,297.074673603999
749,2005,6,16,92.4039999999999,35.52366614,33.88761628,271.188296154999
750,1970,5,13,65.081,35.52334625,33.8874506299999,273.393083133
751,1960,5,12,32.1779999999999,35.52270862,33.88704191,208.100213743
752,1950,4,4,27.547,35.5221743199999,33.88742371,190.809209167999
753,1940,1,2,12.329,35.51865458,33.88963222,280.063454126
754,1960,5,8,34.6779999999999,35.52423487,33.8889311,191.892392018
755,1980,10,10,95.111,35.5212820799999,33.8894761199999,285.836664744
756,1950,6,12,60.0219999999999,35.52102266,33.88923073,227.537829474
757,1930,2,2,15.516,35.5210434899999,33.88955653,174.040101205
758,1960,6,8,46.1569999999999,35.5198234499999,33.8901837599999,252.271132899
759,1940,1,5,5.0,35.5193519099999,33.8900806099999,184.023294821
760,1930,2,5,30.524,35.5202459899999,33.8909544099999,266.246315029
761,1970,6,6,53.07,35.51987313,33.89112764,335.640423664
762,1980,10,12,132.897999999999,35.51934559,33.89036123,253.173263608
763,1970,7,14,69.0289999999999,35.51987372,33.89081397,402.833868591999
764,2005,7,10,92.119,35.5192501399999,33.89085352,273.017376393
765,2000,7,10,68.908,35.51920424,33.8906731,288.164792766999
766,1970,7,14,79.0669999999999,35.5191433299999,33.89047593,301.425790286999
767,1930,1,2,9.99499999999999,35.5195287499999,33.89039557,269.750654125999
768,1970,4,8,17.978,35.5199439599999,33.89046014,116.586219123999
769,1935,3,5,38.173,35.5204951099999,33.8887253899999,165.727623440999
770,1960,5,12,59.709,35.5212107899999,33.8884528099999,269.390883444999
771,1970,4,9,3.28,35.52143859,33.8879731999999,291.618466925999
772,1940,2,2,12.6199999999999,35.5198141199999,33.8758415699999,134.795759476
773,1960,3,5,33.0369999999999,35.5202038199999,33.87622865,215.294541132
774,1940,3,4,21.035,35.52010834,33.8761305499999,166.417279675
775,1960,4,4,27.274,35.51998341,33.87604574,107.464982098999
776,1950,3,4,25.654,35.51636587,33.87797762,404.240380910999
777,1940,3,3,31.0829999999999,35.5170295799999,33.8776316599999,185.552759885
778,1940,3,3,22.925,35.5172405699999,33.8775554699999,241.830995277
779,1950,1,1,21.69,35.5177017,33.8780378,133.345307593
780,1960,2,4,65.7339999999999,35.5165959099999,33.87840992,371.348027915999
781,1910,2,2,3.602,35.5238585199999,33.88621605,195.211461293
782,1950,5,10,27.2289999999999,35.53173034,33.8918400499999,94.2742570175999
783,1950,3,3,25.971,35.53102484,33.8910813899999,139.714685820999
784,1960,6,7,66.866,35.5286640899999,33.8903652899999,158.644878699
785,1950,6,16,361.923999999999,35.5290266299999,33.89081903,288.269267922999
786,1950,8,16,90.703,35.5294334299999,33.89008312,249.004569005
787,2000,7,7,30.347,35.52544151,33.88847501,121.878446140999
788,1920,2,2,3.949,35.5291111599999,33.8894651399999,77.4320031066
789,1920,2,3,24.794,35.5300554199999,33.88957202,106.905481049
790,1920,3,5,22.797,35.5301133999999,33.88949848,67.8974615345999
791,1920,1,2,9.932,35.5301674,33.88944061,75.7915127009
792,1920,4,4,4.733,35.53021805,33.88937887,73.1441384868
793,1920,2,2,8.067,35.5301828099999,33.88954193,64.0940874238
794,1920,1,1,4.856,35.5300224699999,33.88974031,50.5376120844
795,1920,2,2,5.391,35.53006743,33.88992958,78.9817506356999
796,1920,3,3,5.113,35.53011508,33.8898648799999,48.4098840680999
797,1920,2,2,4.726,35.53035864,33.88965085,62.5853352317
798,1920,2,2,14.929,35.53022569,33.89001796,58.9309512688
799,1920,4,4,10.957,35.5303603099999,33.8898339699999,78.2305272292999
800,1920,1,2,6.3,35.53065505,33.88962072,67.9936902130999
801,1920,1,1,10.209,35.5304028899999,33.88994567,93.3466224366
802,1920,2,2,2.391,35.5304782199999,33.8900253899999,103.084092482
803,1920,2,3,16.411,35.53069553,33.8897418,102.499016295999
804,1920,2,2,14.0239999999999,35.5305746499999,33.8901052399999,124.333382825
805,1920,3,3,3.675,35.5295625799999,33.8895461299999,113.542829308999
806,1920,2,2,13.629,35.5292950999999,33.8893696399999,111.136858611999
807,1920,3,4,32.1569999999999,35.5296039799999,33.8892592999999,131.312446660999
808,1920,1,2,5.947,35.52973995,33.88901339,83.0747958109
809,1920,2,2,774.0,35.5297230899999,33.88929386,64.7572214207
810,1920,4,4,2.975,35.5298746699999,33.8892778499999,125.647252977999
811,1920,3,3,11.462,35.5299247299999,33.88921433,125.117815003999
812,1920,3,3,13.669,35.52986005,33.8891798499999,125.117815003999
813,1920,1,1,2.233,35.52982122,33.88933973,105.141931115
814,1920,3,4,13.746,35.52988887,33.88944869,94.345231208
815,1920,2,3,14.5489999999999,35.5300210099999,33.88927454,69.6037461415999
816,1920,2,2,1.58,35.5301030999999,33.8893246499999,68.4225853587
817,1920,2,2,26.068,35.52998644,33.8886911,102.517601092
818,1920,3,3,16.065,35.5298860199999,33.88882908,71.6506659136999
819,1920,2,2,3.453,35.5298426399999,33.88888055,80.6077247518999
820,1920,4,4,16.311,35.5298992,33.88890631,57.9112030340999
821,1920,4,4,3.624,35.52992521,33.88876595,143.258747000999
822,1920,2,2,12.404,35.53011231,33.88868136,61.8583687949999
823,1920,3,3,6.242,35.5302106899999,33.8885526799999,47.6398332977
824,1920,2,2,9.39199999999999,35.53031792,33.8886140899999,58.2662701552999
825,1920,3,3,9.254,35.53016508,33.8888003699999,117.734595687999
826,1920,3,3,10.444,35.53021214,33.88873719,123.110808008
827,1920,2,2,4.236,35.53037864,33.88865036,58.5434897847
828,1920,3,4,13.2479999999999,35.53048772,33.88870749,62.5067447834
829,1920,4,4,11.124,35.53038646,33.8889276399999,72.0835071676
830,1920,4,4,16.027,35.53044296,33.8888737999999,70.7773560099
831,1920,4,4,19.614,35.53055682,33.8887464399999,75.9958652495
832,1920,3,3,13.127,35.5306207599999,33.88887708,73.8530816192999
833,1920,3,3,26.617,35.53052014,33.88900237,83.2518559221999
834,1920,3,3,23.5399999999999,35.53045429,33.88907194,79.45272409
835,1920,3,3,5.956,35.53040424,33.88913522,76.79635374
836,1920,2,2,5.103,35.5303617599999,33.88920568,74.3363935149999
837,1920,3,3,11.1679999999999,35.53042691,33.8892413399999,62.7270528807
838,1920,2,2,9.79299999999999,35.5304880999999,33.8891698799999,59.2022588868999
839,1920,2,2,7.456,35.5305368499999,33.88910681,59.0508421245
840,1920,2,2,5.367,35.5306647,33.8889463599999,121.416634200999
841,1920,2,2,16.3219999999999,35.53033466,33.88889796,68.2665315951999
842,1920,3,3,4.414,35.53027497,33.88896032,60.2834460708999
843,1920,2,2,10.058,35.53023298,33.8890242599999,61.1260697968999
844,1920,4,4,10.377,35.53018277,33.88908698,62.5305442997999
845,1920,2,2,13.5109999999999,35.5306404,33.88918275,77.1914808771999
846,1920,3,3,10.678,35.53059288,33.88923133,47.8547810092
847,1920,4,4,23.8679999999999,35.53054231,33.8893037699999,82.9218535694
848,1920,4,4,6.755,35.53069997,33.8892091499999,62.0569865491
849,1920,1,1,5.3,35.5307466699999,33.88934608,113.204044319
850,1920,2,2,10.955,35.53086399,33.8891975499999,114.941269931999
851,1920,2,2,19.492,35.5309207099999,33.8891254999999,78.9109224480999
852,1920,3,3,14.956,35.5307774899999,33.8894311199999,75.4057744243999
853,1950,4,8,33.069,35.53098047,33.89160564,167.753808553999
854,1960,4,8,14.499,35.5309255499999,33.89151429,141.765262812
855,1920,2,2,14.605,35.53099738,33.88947443,179.99433385
856,1920,2,2,14.722,35.53104445,33.89016137,111.245500135
857,1920,1,1,4.4,35.53083342,33.89008724,131.307806195
858,1920,3,3,16.3359999999999,35.53095203,33.89005899,74.9648890128
859,1920,1,1,3.077,35.53104141,33.89005676,36.8447284507999
860,1920,2,2,1.662,35.5311335099999,33.89005508,93.5074111518
861,1920,2,5,30.361,35.53062502,33.8903524099999,122.908128179
862,1950,4,6,23.1619999999999,35.5312314199999,33.8899301599999,74.9430917612999
863,1920,1,1,8.829,35.5312216,33.8892934499999,70.3265869316
864,1920,2,2,7.623,35.53110645,33.8892104,68.2764747763999
865,1920,1,1,24.474,35.53111578,33.8889197399999,150.887194727999
866,1920,2,2,3.25,35.5310292799999,33.88902902,170.385332134999
867,1920,1,2,9.481,35.5308437099999,33.88880658,91.7756302643999
868,1920,1,1,7.017,35.5309619,33.8886182999999,55.8535299054999
869,1920,3,3,20.033,35.53110813,33.8885901299999,105.077996529
870,1920,2,2,11.5399999999999,35.5308758199999,33.88856492,75.8905783730999
871,1920,4,4,21.7369999999999,35.5307850499999,33.88854741,77.2350232679
872,1920,3,3,38.433,35.53050751,33.8885535,96.5537728989999
873,1920,3,4,4.97,35.5312429199999,33.89035802,204.574739174
874,1920,1,1,4.619,35.5306659399999,33.8901952599999,122.304115370999
875,1950,3,8,28.584,35.5307346,33.88820279,123.574174941999
876,1950,5,5,10.1259999999999,35.53066299,33.8882959399999,46.8909931449
877,1940,2,2,16.983,35.53113682,33.88845748,103.910131290999
878,1950,5,6,9.206,35.5310177599999,33.88832258,120.660435519
879,1920,3,3,24.346,35.5308775,33.8882599499999,114.195178315
880,1950,4,8,50.5649999999999,35.5306049699999,33.8881807499999,134.000417311
881,1960,6,12,3.432,35.5305144499999,33.88810741,113.851658545999
882,1940,3,8,11.125,35.5307131699999,33.8879445899999,207.193926764999
883,1950,5,5,35.079,35.53103069,33.8881087099999,182.804073431
884,1950,5,5,48.573,35.53116867,33.8881772299999,175.808743749999
885,1940,4,4,127.870999999999,35.53144108,33.8872013499999,283.740638538999
886,1950,4,4,25.882,35.53089568,33.8880455199999,125.566679618999
887,1920,1,1,7.105,35.5308895599999,33.89132612,95.8157913487
888,1920,5,5,19.466,35.53057725,33.8914572799999,104.938463615
889,1950,2,4,9.763,35.5304884399999,33.8914659,114.418457083
890,1950,5,14,33.597,35.53031876,33.8913880599999,129.957648213999
891,1920,2,3,15.294,35.5305698299999,33.8910854,64.5715396017999
892,1920,2,5,2.501,35.5306775399999,33.89106032,128.41464535
893,1920,2,2,6.331,35.53006036,33.89135017,129.64116246
894,1950,7,15,55.4829999999999,35.5293549499999,33.89129649,220.463680955999
895,1920,2,3,771.0,35.53073967,33.8908452299999,182.838900219
896,1940,4,8,36.017,35.53171012,33.89073436,154.330469627
897,1930,3,3,7.084,35.53195972,33.89093898,144.103449871
898,1920,1,1,19.445,35.53177268,33.8908632699999,88.3491718375999
899,1930,3,2,3.855,35.5320354899999,33.89082923,80.6093877704
900,1920,2,2,10.114,35.53193688,33.8906828699999,83.6228425917999
901,1940,4,3,13.225,35.53234272,33.89061851,99.4753847758999
902,1940,4,4,31.212,35.5323728799999,33.8908563299999,128.926274651
903,1920,2,1,4.079,35.5319929899999,33.89016834,92.5533326166
904,1930,2,2,9.4,35.53219449,33.8919646499999,124.261473968999
905,1930,2,2,7.485,35.5321464499999,33.8918279299999,83.2936567298
906,1930,2,2,8.112,35.53205383,33.89162151,187.359416052999
907,1930,2,2,4.04,35.53201577,33.89148826,88.7981683217
908,1950,5,10,36.9249999999999,35.5319813099999,33.8914023,164.7910912
909,1950,4,4,8.68,35.53231754,33.89145251,223.48181998
910,1930,1,1,3.961,35.53241423,33.89179725,115.858138342
911,1930,2,1,3.781,35.53249026,33.89201329,115.688888524999
912,1930,2,2,8.487,35.53239748,33.8919181999999,88.5975403003999
913,1930,2,4,1.629,35.53233268,33.8918149,112.180790525
914,1920,2,1,1.019,35.5329822799999,33.89125185,82.4587694405999
915,1930,2,1,5.994,35.5321914299999,33.8910290999999,88.5870780178999
916,1930,2,1,17.013,35.5322090299999,33.8911539699999,126.646543894
917,1930,2,2,5.903,35.5320805799999,33.89119755,212.276576734999
918,1930,2,2,5.954,35.53209631,33.89105665,80.606948551
919,1920,2,1,14.694,35.5319842899999,33.89109749,112.398604083999
920,1930,2,2,13.105,35.5318567799999,33.8910918999999,141.094437295999
921,1950,7,12,30.797,35.5135160299999,33.89232872,229.199733739999
922,1950,6,18,111.954999999999,35.51420087,33.8924766399999,725.991764082
923,1960,6,12,98.093,35.5133255499999,33.89181107,551.692550045999
924,1900,3,3,837.0,35.5124546099999,33.89418623,263.483139004999
925,1920,3,3,51.774,35.51217347,33.8941510699999,392.56945144
926,1940,3,2,6.174,35.51151833,33.8940297899999,236.739625262
927,1950,5,10,59.75,35.51262801,33.89393141,321.146048624999
928,1975,4,3,17.181,35.5127141299999,33.89419385,467.304066293
929,1990,13,12,116.629,35.51267748,33.8933253399999,439.735996182
930,1900,2,2,11.5299999999999,35.51228081,33.89364235,323.810523894
931,1920,3,5,19.1529999999999,35.51322969,33.89369258,281.282139659999
932,1950,7,6,27.725,35.5142255499999,33.89402177,271.664184428999
