fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,fused_rank,is_anomaly_fused
1440,1.6094379124341005,1.6094379124341005,3.7942299697217625,33.89483237,35.53136319,5.747474683569028,0.8905148241478935,0.12388180801682624,0.12388180801682624,0.6601560126169442,2.357487629941189,2.357487629941189,0.02155412852378133,0.38487552854621415,0,1.1230642416880703,0,0.008306834753462207,0,1.8129760070187615,0,0.42247510668563304,0
841,1.0986122886681096,1.0986122886681096,2.851977369908848,33.88889796,35.53033466,4.2379618399739405,-1.1924218391670918,0.7767181465567559,0.7767181465567559,0.6729596625925224,2.5959816755430722,2.5959816755430722,0.18327634270570306,0.45136099873746033,0,1.0470610266184681,0,9.946488389369917e-05,0,5.844437638530372,0,0.42176386913229025,0
1574,2.079441541679836,2.70805020110221,3.8007338388880783,33.88551512,35.50724899,5.7272958589162455,-0.4228999466420856,-0.3262964297888349,0.3262964297888349,0.6636175138344044,1.4034946018877834,1.8277666203675673,-0.05697216240031622,0.4030814971331206,0,1.140419183980772,0,0.002093335292702103,0,2.870946000928907,0,0.42034139402560455,0
502,1.0986122886681096,1.0986122886681096,2.5115485807344213,33.89424959,35.52660798,5.075900026947001,-1.411909148207508,-0.01306429685059296,0.01306429685059296,0.49479866967455644,2.286110037763431,2.286110037763431,-0.002573789235650241,0.41451463119105664,0,1.0484936871744508,0,0.0034867333044012387,0,2.6987948043929855,0,0.4185633001422475,0
1647,2.19722457733622,3.044522437723423,4.154231657230529,33.8865354799999,35.5302343199999,5.614505275975729,0.8457654036941855,-0.2909840371701833,0.2909840371701833,0.7399105447467189,1.3644936906219367,1.8906723054531203,-0.051827190975364076,0.4410359654666524,0,1.0933288812908193,0,0.00059285760627019,0,3.4967061193610967,0,0.4178520625889047,0
495,1.6094379124341005,1.6094379124341005,4.109331692030348,33.8915484699999,35.5281852199999,5.471231723077736,-0.4228999466420856,0.7938275253481377,0.7938275253481377,0.7510798116440812,2.553271337951415,2.553271337951415,0.14509119070935372,0.417345625893882,0,1.084884179604354,0,0.00112311688090362,0,4.4639455431385215,0,0.4178520625889047,0
1416,1.791759469228055,2.3978952727983707,2.7673877204477173,33.89670512,35.5275330099999,4.796725262364947,0.4071381378692232,-0.7037669428373592,0.7037669428373592,0.576932713274327,1.1540903190564051,1.5445084945693035,-0.1467182096834077,0.41141973882136884,0,1.0201540403943725,0,0.004726262149287875,0,3.0263777589166843,0,0.41465149359886205,0
1141,1.791759469228055,2.3978952727983707,3.178720274891102,33.8847778499999,35.52697632,4.926864367114646,-0.0156274398299077,-0.30424677997379135,0.30424677997379135,0.6451812020862832,1.325629317906574,1.774077564250626,-0.06175261937481942,0.41973737897056845,0,1.092588266795011,0,0.0019117955669255803,0,2.5677371118902137,0,0.4118065433854908,0
834,1.3862943611198906,1.3862943611198906,3.2003044392827613,33.88907194,35.53045429,4.387669733523928,-1.1924218391670918,0.8046789166352406,0.8046789166352406,0.7293859004087936,2.3085316719440874,2.3085316719440874,0.18339550729789503,0.45529260128906585,0,1.049330879819818,0,0.0003718966787385779,0,4.271397937593575,0,0.4107396870554766,0
1394,1.0986122886681096,1.3862943611198906,2.1179408408304456,33.89675072,35.5345342099999,4.280655544537424,-0.8150443270305894,-0.16700988659317728,0.16700988659317728,0.4947702095612821,1.5277713739811427,1.9278328329988987,-0.03901502581918786,0.43333404665855285,0,0.9910557524774382,0,0.002882730325708397,0,4.184421995079617,0,0.40753911806543386,0
677,1.791759469228055,1.791759469228055,3.2406373166497136,33.8913044999999,35.5111795999999,5.800314554076431,-0.0156274398299077,-0.47339731208592006,0.47339731208592006,0.5587002715865143,1.8086341232207244,1.8086341232207244,-0.08161579991437169,0.4012148899933547,0,1.1362813576860986,0,0.0014676850373861335,0,3.325573834831059,0,0.405049786628734,0
1251,1.0986122886681096,1.0986122886681096,1.6582280766035324,33.88834535,35.52909016,4.807662282774028,-1.1924218391670918,-0.744798258004226,0.744798258004226,0.3449135939820491,1.5093842420185075,1.5093842420185075,-0.15491900516241677,0.43498969591063585,0,0.9983780794348162,0,0.002151772961980795,0,4.227090209408898,0,0.4018492176386913,0
1284,1.9459101490553128,2.833213344056216,4.305577462510474,33.88769939,35.5305140099999,5.314767193155915,-0.0156274398299077,0.3480056506672149,0.3480056506672149,0.8101159102613141,1.5196799321671708,2.2126291209286904,0.06547900181128512,0.42643138154725097,0,1.0057555489679777,0,0.004368243345343676,0,2.453090347025509,0,0.4014935988620199,0
631,2.079441541679836,2.772588722239781,4.542155836044581,33.88201328,35.51048017,5.541783196571139,-0.4228999466420856,0.4929535725613201,0.4929535725613201,0.8196199084177354,1.6382364249015953,2.1843152332021267,0.0889521576496036,0.41634480204518753,0,1.00864182108208,0,0.005455852008529504,0,2.5444083770229478,0,0.40078236130867706,0
467,1.6094379124341005,1.6094379124341005,2.7127723674375392,33.8933280199999,35.52734592,4.209888880443286,0.4071381378692232,-0.000851130779802034,0.000851130779802034,0.6443809906811351,1.6855402413969265,1.6855402413969265,-0.0002021741675310948,0.4238048962834581,0,1.0420794095937,0,0.0017981904099703162,0,3.2324729185365744,0,0.39829302987197723,0
709,1.6094379124341005,2.19722457733622,2.537182794353371,33.88565853,35.5218622599999,5.22348325973619,-0.0156274398299077,-0.9597724991637384,0.9597724991637384,0.48572622294218104,1.154721652271565,1.5764403054953247,-0.18374185413053498,0.43627654941355287,0,1.018582766721036,0,0.0009337009801082976,0,4.927119618509978,0,0.3979374110953059,0
1061,1.791759469228055,2.3978952727983707,3.083285170561848,33.88094084,35.50915418,4.746067677704715,0.1937957625052488,-0.3269018222225739,0.3269018222225739,0.649650485399943,1.2858297881223226,1.7208142183784423,-0.06887845779322507,0.4094919354104816,0,1.0600814895132846,0,0.0032295963715941118,0,2.2903859806297815,0,0.39722617354196305,0
361,1.9459101490553128,2.079441541679836,3.947756877379257,33.8940743699999,35.52479445,5.215490980031437,-0.5815527607910175,0.46929188765612384,0.46929188765612384,0.7569290968950082,1.898469756543451,2.028745715363984,0.08998038525095774,0.40650353402212525,0,1.028548460255807,0,0.005987172357063247,0,2.1594875753408815,0,0.39687055476529165,0
