fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,ocsvm_score,is_anomaly_ocsvm,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
852,1.3862943611198906,1.3862943611198906,2.76983493404316,35.5307774899999,33.8894311199999,4.336058274787543,-1.1924218391670918,0.3490271387365911,0.3490271387365911,0.6387909844636199,1.998013561712538,1.998013561712538,0.0804941070017544,0.39682042638177734,0,0.9897356455788722,0,0.012983749422904122,0,3.685486211704381,0,-0.17959511613077683,0,2.154095832004002,0,0.25154101469890944,0
377,2.079441541679836,2.19722457733622,3.825615082687004,35.5254038599999,33.89245058,5.390362223725262,1.2543992975988467,-0.14661857106243348,0.14661857106243348,0.7097139160423868,1.741112457118491,1.8397319693808538,-0.02720013330775865,0.3950947274552178,0,0.983157455920244,0,0.07355258009496028,0,4.241843646564739,0,-0.26681510282241383,0,1.6971099893310007,0,0.2503556187766714,0
793,1.0986122886681098,1.0986122886681098,2.204641448663919,35.5301828099999,33.88954193,4.175833722106764,-1.1924218391670918,0.16277062874157044,0.16277062874157044,0.5279524031315231,2.006751127221316,2.006751127221316,0.0389791930363191,0.3952171554359145,0,0.9701313287278548,0,0.004378785459283776,0,3.6264452708029467,0,-0.1523076921965839,0,2.7065661797517606,0,0.24988146040777617,0
1648,2.079441541679836,2.70805020110221,4.602667055769973,35.5295048799999,33.8860455599999,5.73194589595853,0.4071381378692232,0.32933199589795503,0.32933199589795503,0.8029850838290733,1.699623978128851,2.2134149787407815,0.05745553113649587,0.39023688716153493,0,0.9760753278484439,0,0.1124900999353333,0,4.8189674026275835,0,-0.3199653058655788,0,1.9583765086895204,0,0.24893314366998576,0
1728,1.6094379124341005,1.6094379124341005,2.383150740833613,35.5165674699999,33.89470216,4.7257997092896185,-0.0156274398299077,-0.5675667632819441,0.5675667632819441,0.504285176570009,1.4807348096015431,1.4807348096015431,-0.12009962296249341,0.3863334930487421,0,0.985220496132978,0,0.11021759370965845,0,7.507254874188613,0,-0.339348756939312,0,1.3167668743796523,0,0.2463252726410621,0
958,1.0986122886681098,1.0986122886681098,1.78858777806242,35.52543388,33.8965787699999,5.099451619882541,-0.2211774318299915,-0.9130618479157087,0.9130618479157087,0.3507411995220807,1.6280427558577506,1.6280427558577506,-0.17905098743475084,0.3992477933803806,0,1.0015236651191646,0,0.0226136588261851,0,6.190851019198296,0,-0.29197621074285107,0,1.7232760205095865,0,0.24561403508771928,0
888,1.791759469228055,1.791759469228055,3.018764972664564,35.53057725,33.8914572799999,4.662858393604197,-1.1924218391670918,0.12410290921883416,0.12410290921883416,0.6474065300385807,1.6848048103047786,1.6848048103047786,0.02661520010752626,0.3948464208016467,0,0.9897389653320362,0,0.010239578512965667,0,3.449984544775792,0,-0.18891573133424033,0,2.3804600226331067,0,0.2449027975343765,0
1755,1.3862943611198906,1.3862943611198906,3.241419789303096,35.51549121,33.8948855399999,5.462138911325777,-0.8150443270305894,0.22742055340890976,0.22742055340890976,0.5934341549941164,2.3381901277334625,2.3381901277334625,0.041635805515189646,0.3870439146886876,0,1.021314807707639,0,0.08058904137138213,0,8.651685848348844,0,-0.4573447176989339,0,0.8284241878917159,0,0.24324324324324323,0
226,1.791759469228055,2.70805020110221,4.196103600338259,35.51681799,33.8849891099999,5.163855260504117,0.4071381378692232,0.3319781984995549,0.3319781984995549,0.8125912498811243,1.5494925458288744,2.34189000945873,0.06428882719442175,0.3902961248179832,0,1.0035791280825541,0,0.10633970348252493,0,4.741313967109652,0,-0.3669384441549771,0,1.5389665835262998,0,0.24276908487434803,0
233,1.6094379124341005,2.19722457733622,3.669492740313744,35.51520604,33.88416989,4.985631337279467,-0.0156274398299077,0.3151144263541541,0.3151144263541541,0.7360136544544614,1.6700581170279878,2.2799840316698106,0.06320451815157759,0.39043233597027543,0,1.023447514837521,0,0.11059159156116087,0,4.376383859993953,0,-0.3800219947178428,0,1.2873639044057061,0,0.24253200568990044,0
