Longitude,Latitude,log_kwh,log_apartments,log_kwh_per_apartment,log_age,recon_error,anomaly
-0.459511871462595,-1.638080010421032,0.67870068263291,-0.0013009267169237,0.7922755386080765,-0.1941238353459712,0.1519246616504189,1
-0.1900105131524572,-0.2326882501286412,0.2638160205049083,-0.2711507975535204,0.4809454033486804,-0.1941238353459712,0.14897565141759708,1
0.5347602971849597,-0.5389717850843802,-2.373062932948743,1.024536451464705,-2.1699269840534074,0.1554360826886008,0.1479786930756458,1
-0.2191001260725432,0.5721781367987561,2.7097244693181706,-0.6196852677574609,4.615250031745831,1.3667002112744675,0.1449499186154398,1
-1.598772334110238,-0.1924645087092036,-0.8381414108955737,-1.1038201376647487,-0.1428956127068392,0.4569487024572984,0.14291134919419424,1
0.5974373033083349,0.3939308558710854,-1.0708764434578892,-1.1038201376647487,-0.4070713790824887,-1.7944977655384604,0.14171364811582335,1
-2.1204660068629093,0.6492083814276638,1.808667603297079,0.5580409326192849,1.9247248916167787,-1.7944977655384604,0.14159663173593387,1
-1.534586898678244,0.0878117416033403,-0.7170799111819807,-1.870765664154808,0.7552852005275822,0.7220402717853024,0.14109630683894447,1
-0.0290290510936137,-0.0476912457150027,-1.05640835633255,0.8169266387900818,-1.624325079914771,-1.1233923097684542,0.13885375140400166,1
-0.4316426996728389,-1.1154018999461797,-0.4942380592206836,-1.1038201376647487,0.2706713978917274,0.7220402717853024,0.13799637430185918,1
1.0316892321176725,1.108508249522108,2.682102770692859,0.8169266387900818,3.096572230744912,0.1554360826886008,0.1373121201914819,1
-1.6195439726850365,1.530955847823752,0.2302368763381889,-1.870765664154808,2.040234329885703,0.1554360826886008,0.13713126869182243,1
0.0116339814866923,0.8950257847399596,1.3153990362358197,-1.870765664154808,3.661604932296559,0.1554360826886008,0.13613970475555479,1
0.1973610944297105,0.0537291976199816,0.6111332349306795,0.217549145149738,0.4957198628491023,-0.610001274625296,0.1350935476614282,1
0.085849040301276,-0.6940171034101786,2.6723413553640327,-0.6196852677574609,4.550590208779518,-0.1941238353459712,0.13436436143755126,1
-0.3911761502550823,-1.708474100492308,1.0410322948463178,0.217549145149738,1.0979171671863468,-1.7944977655384604,0.13418192905973161,1
-0.4707097275923652,-0.9106642426639868,-0.8172682173603586,-1.1038201376647487,-0.1185653629104659,0.7220402717853024,0.13306519615274295,1
0.6914146386220297,1.8180225030292676,0.2895528037601724,1.1144960697642263,-0.6857081260847459,0.4569487024572984,0.13302824812373734,1
-0.0355202934071838,-0.1278302278807899,-0.7326859528022314,-0.6196852677574609,-0.4263989152961664,0.1554360826886008,0.13267790819823608,1
-1.630560502924463,1.6718304759566385,-1.359759769627757,0.925916197095746,-1.830342618949796,-1.7944977655384604,0.1316406910046293,1
-0.4531609742656445,-1.715008551531829,0.2576674604167737,0.217549145149738,0.0360000060301424,-1.1233923097684542,0.1313250325870213,1
-2.260788667820522,0.5823874749592661,-0.5459808822165023,0.8169266387900818,-1.26343624580507,-1.7944977655384604,0.1304473584033903,1
-0.1316258220623549,-0.0677251437264594,1.1119561678177348,0.217549145149738,1.2013022907884872,-0.610001274625296,0.1302317000370116,1
