fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,copula_score,is_anomaly_copula,fused_rank,is_anomaly_fused
1486,1.3862943611198906,2.19722457733622,4.069060941687601,35.5308715099999,33.89627662,5.966549179877138,-0.4228999466420856,0.13670296229180323,0.13670296229180323,0.6819789494756818,1.8519094423295959,2.9352070208238388,0.022911562139276323,0.4258625513505332,0,1.1785552798978882,0,0.1540375751689615,0,10.856542681604004,0,3.478454303171727,0,0.6834848484848484,0
397,1.0986122886681098,1.0986122886681098,3.937827195109679,35.5296323999999,33.89392858,5.450348771089833,0.8457654036941855,0.8590173105301098,0.8590173105301098,0.7224908644373386,3.5843647806667622,3.5843647806667622,0.15760776908196714,0.4399516097828407,0,1.209936465073554,0,0.04108225680630558,0,46.36481308158233,0,3.552720254781513,0,0.6828787878787879,0
562,2.19722457733622,2.19722457733622,3.2908987677153982,35.4782772499999,33.8943118299999,5.140807093058897,0.8457654036941855,-0.4891742046748151,0.4891742046748151,0.6401521605739223,1.4977525746162377,1.4977525746162377,-0.09515513728093332,0.45353367612280693,0,1.0624977798082598,0,0.05804185201545894,0,69.04786022028264,0,3.5369703592637523,0,0.6827272727272728,0
1709,2.302585092994046,2.302585092994046,5.5922287465136575,35.51682821,33.89320809,6.435999092036715,1.77209775307598,0.7605001621475145,0.7605001621475145,0.8688983119082385,2.42867408615162,2.42867408615162,0.11816349742629456,0.4502236681955955,0,1.3085339794424908,0,0.027186340759041954,0,22.347616417310565,0,3.903167574600966,0,0.6825757575757576,0
1090,2.302585092994046,2.4849066497880004,4.129293343139553,35.5103153499999,33.8800332699999,4.850897071928156,2.014180490328868,0.3001184928922056,0.3001184928922056,0.8512432405617346,1.661749886456235,1.7933293130853387,0.061868658197052444,0.4544634505839761,0,1.1063453841962996,0,0.13931071561382793,0,8.435575618722982,0,3.4280674438924477,0,0.682121212121212,0
130,1.9459101490553128,2.5649493574615367,3.4311768074033413,35.4715442999999,33.89523888,5.71793748914093,-0.0156274398299077,-0.7369945564458451,0.7369945564458451,0.6000724586303313,1.3377171745796521,1.763276073702111,-0.128891677785126,0.44618528953160175,0,1.0884929721503582,0,0.04372750561349594,0,93.06938363864728,0,3.5277276399564506,0,0.6816666666666666,0
1046,2.6390573296152584,3.295836866004329,4.7600006347200985,35.5084941499999,33.88187697,5.8324481241168185,2.7663915025159964,-0.334845449865238,0.334845449865238,0.816123955743007,1.444246432163626,1.803674585354327,-0.05741078921571071,0.4784678897874471,0,1.2790815941999194,0,0.03966587453934312,0,7.412328223836742,0,4.216792029064307,0,0.6815151515151515,0
1079,1.0986122886681098,1.0986122886681098,2.843105432095075,35.5086307899999,33.88016625,4.658394909652696,-0.4228999466420856,0.40740950367622863,0.40740950367622863,0.610318679982209,2.587906089728781,2.587906089728781,0.08745705582668234,0.4333172521859061,0,1.1584296319882814,0,0.06895849259465649,0,12.642901279823002,0,4.102855755001235,0,0.6815151515151515,0
216,1.9459101490553128,2.5649493574615367,4.628144249547903,35.51334794,33.872121,5.873914190715304,0.4071381378692232,0.3151682663324795,0.3151682663324795,0.7879148552873743,1.804380361773792,2.3783956580907617,0.05365557890352829,0.5082605913391781,0,1.100473638027817,0,0.025402366741504222,0,10.913162998769822,0,6.7094192345068935,0,0.6809090909090909,0
90,1.3862943611198906,2.19722457733622,3.745165265124528,35.4817834199999,33.89886356,5.184029638508132,-1.1924218391670918,0.413646937697675,0.413646937697675,0.722442872877231,1.704498167258322,2.701565677652378,0.07979254875879045,0.46304639517576063,0,1.0690285267582613,0,0.025449824268816788,0,91.865181722616,0,4.671958132132652,0,0.6809090909090909,0
