fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,fused_rank,is_anomaly_fused
1088,1.6094379124341005,0.6931471805599453,2.2315186445601856,35.5098849099999,33.87874251,6.140279675609468,-0.8150443270305894,-1.154603349454804,1.154603349454804,0.36342296482426767,3.2194008821582414,1.3865204909863564,-0.18803758305035204,0.548135185070335,0,1.8686516635859072,1,0.22603758878213,1,378.8300297361239,0,0.9524621212121213,1
455,0.6931471805599453,0.6931471805599453,3.6874284018466215,35.53202504,33.89360389,5.551554312927266,0.8457654036941855,0.9979425734333627,0.9979425734333627,0.6642154960566865,5.3198346689772364,5.3198346689772364,0.17975912999888494,0.5542795616800648,0,1.2950514750385662,0,0.18559510221203585,0,3391.114552075958,1,0.9509469696969697,1
1517,1.0986122886681098,1.0986122886681098,5.375278407684165,35.5291301899999,33.8892338,4.243104137227407,-1.1924218391670918,3.255240241225963,3.255240241225963,1.2668268875428923,4.892789260714372,4.892789260714372,0.7671836787284346,0.658106487571577,1,1.5252479196035083,1,0.09901258412311265,0,2195.1521675293952,1,0.9505681818181818,1
1355,1.3862943611198906,1.9459101490553128,6.466144724237619,35.5283341,33.9008645899999,4.780471619459692,-0.4228999466420856,3.255240241225963,3.4726184039514973,1.3526164861885424,3.322941055308622,4.664337463663974,0.6809454171791283,0.6662821119415849,1,1.6355247820638852,1,0.10590854023131803,0,956.6005469566182,0,0.9490530303030303,1
1200,1.9459101490553128,2.5649493574615367,0.9317703027225414,35.5258832999999,33.8876309999999,5.282745321492547,-0.0156274398299077,-1.943026530450294,2.931891568533782,0.17637993997773985,0.3632704482105994,0.47883521403847495,-0.3678062091210799,0.603142643460803,1,1.336589791405022,0,0.11727620860228796,0,2641.6510235683154,1,0.9479166666666666,1
779,0.6931471805599453,0.6931471805599453,3.1219242987917504,35.5177017,33.8780378,4.90041340771541,-0.0156274398299077,0.923724905150531,0.923724905150531,0.6370736586991754,4.503984703897613,4.503984703897613,0.18849938327574178,0.5519141483665494,0,1.2591016856021198,0,0.353982425963121,1,2001.2884224029933,1,0.9465909090909091,1
1367,1.0986122886681098,1.6094379124341005,4.535980866635092,35.5342097799999,33.8975098499999,4.082153587157697,-0.0156274398299077,2.2654925271792234,2.2654925271792234,1.1111734945263008,2.818363374934366,4.128827716040058,0.5549748383564936,0.6023616209910991,1,1.4721431321894565,1,0.10802485660230328,0,1237.4716764919895,0,0.9462121212121213,1
1024,0.6931471805599453,0.6931471805599453,3.561756057784744,35.53474491,33.89670692,4.331689232834654,-0.0156274398299077,1.6416464814672471,1.6416464814672471,0.8222556758657255,5.138527801422274,5.138527801422274,0.3789852856994903,0.5951357182215173,1,1.3183334530875108,0,0.12245922964947902,0,3180.672201427621,1,0.9460227272727273,1
499,0.6931471805599453,1.0986122886681098,4.095027662189515,35.4817636699999,33.89872435,5.368162831559142,-0.0156274398299077,1.3973539400862474,1.3973539400862474,0.7628359628204767,3.7274548122468896,5.907876100543938,0.26030394083265845,0.5734821632166363,0,1.3286761866448566,0,0.11056140522168242,0,3439.3595400109944,1,0.9410984848484849,1
1151,1.0986122886681098,2.19722457733622,4.339066940233745,35.52814723,33.8824610799999,4.86112515929073,1.300626634375449,1.1030986939070875,1.1030986939070875,0.8926054767260596,1.9747944679802203,3.9495889359604415,0.2269225041035637,0.5099195657800045,0,1.4656143394326326,1,0.44674212181683,1,445.4039066019161,0,0.9393939393939393,1
641,2.302585092994046,2.5649493574615367,2.123936781566387,35.5108998899999,33.8801302299999,4.503912304312226,2.5112792420117174,-1.5941481482977617,1.5941481482977617,0.47157596286518394,0.8280618778642834,0.9224140241456342,-0.3539474218384449,0.5902587250939557,1,1.4339124622251118,0,0.14863649755911232,0,277.2452172403987,0,0.9382575757575757,1
1435,0.6931471805599453,0.6931471805599453,0.7385984434638627,35.52861046,33.8949979499999,5.0252772518119695,1.77209775307598,-1.7594022700806362,1.7594022700806362,0.14697665550642913,1.0655723115936222,1.0655723115936222,-0.3501104878235816,0.5922015025954829,1,1.3459490123343065,0,0.31984460968151923,1,158.6041524226287,0,0.9369318181818181,1
531,0.6931471805599453,0.6931471805599453,5.948034989180646,35.53012838,33.8885053099999,4.269440130803286,-1.1924218391670918,3.255240241225963,4.243222557696239,1.393165100563557,8.581200581924957,8.581200581924957,0.7624513148082244,0.7194033145406588,1,2.215006451716899,1,0.06747556549649214,0,13965.668482712903,1,0.9348484848484848,1
1455,1.0986122886681098,0.6931471805599453,4.459010823690244,35.5266808599999,33.8949718499999,6.030512005832908,-0.0156274398299077,1.299681080672026,1.299681080672026,0.7394083320582636,6.432992802608127,4.058766563676505,0.21551753473252885,0.5512820196238878,0,1.3672231859912376,0,0.10048860135895596,0,3273.785884379471,1,0.9337121212121212,1
1754,1.0986122886681098,1.0986122886681098,5.368095263155455,35.5145787499999,33.89372936,6.521400854570621,-1.9043027771337224,1.5951634038226503,1.5951634038226503,0.8231506363227381,4.88625088079381,4.88625088079381,0.24460440929722274,0.5971909281732768,1,1.2302641052640655,0,0.14828501811282946,0,1660.0496131972172,0,0.9331439393939394,1
809,1.0986122886681098,1.0986122886681098,6.652863029353347,35.5297230899999,33.88929386,4.185969496520373,-1.1924218391670918,3.255240241225963,4.584498403941312,1.589324297485589,6.055696898692869,6.055696898692869,0.7776550316317192,0.7009933086620844,1,1.8184300158593836,1,0.06671723490374401,0,6765.575202353549,1,0.9321969696969697,1
1216,2.5649493574615367,3.295836866004329,2.338820585576141,35.5270659299999,33.8866087299999,5.793646927938261,1.300626634375449,-1.943026530450294,2.594827006272538,0.4036871101512633,0.7096287470112512,0.9118388941178981,-0.3353719262871518,0.5915809834369326,1,1.3944200648068281,0,0.08785921463513005,0,1334.5322957473704,0,0.9291666666666667,1
718,0.6931471805599453,1.6094379124341005,3.1938451551429545,35.52049654,33.8861022199999,5.769496382037892,-0.8150443270305894,0.03660603080980973,0.03660603080980973,0.5535743405761232,1.9844475704642808,4.6077445666919825,0.006344753230762891,0.4792455112938357,0,1.4635412238993908,0,0.20988701543006388,0,1472.4513248085193,0,0.9289772727272727,1
1122,1.0986122886681098,1.0986122886681098,4.102031607703497,35.52137761,33.8769978099999,5.445776117443089,-0.0156274398299077,1.153253842284708,1.153253842284708,0.7532501372145078,3.733830078194873,3.733830078194873,0.211770336755266,0.5147554895128009,0,1.2916596429441811,0,0.3164773880131083,1,509.2955250210282,0,0.9253787878787879,1
281,0.6931471805599453,2.19722457733622,2.938103160717349,35.5247537799999,33.8899406,5.6727995577881885,-1.1924218391670918,-0.3914175354474345,0.3914175354474345,0.5179282523183154,1.3371883743806128,4.238786859587108,-0.06899900683253601,0.4716079803956241,0,1.4811033656577108,1,0.27258219390531074,1,1141.832135762952,0,0.9238636363636363,0
1760,1.0986122886681098,1.0986122886681098,4.480320993746402,35.5306409599999,33.9006952,6.454296061289394,-1.1924218391670918,0.8977252984517348,0.8977252984517348,0.6941610597347397,4.078163916387709,4.078163916387709,0.13908957536608468,0.5280842475842106,0,1.2597979420562937,0,0.17299865322167712,0,758.7850044426941,0,0.9214015151515151,0
1463,1.3862943611198906,0.6931471805599453,3.406085415734928,35.5328491,33.8952803,5.120135930036493,-0.4228999466420856,0.7320031475933035,0.7320031475933035,0.6652333965888776,4.913942538125004,2.456971269062502,0.14296556919497377,0.4758602470160749,0,1.3493267009070065,0,0.2161718535382572,1,1389.8965416918902,0,0.9200757575757575,0
1219,0.6931471805599453,0.6931471805599453,3.4354377648168564,35.52674563,33.8865249799999,5.854100017563249,-1.1924218391670918,0.5994458598304528,0.5994458598304528,0.5868430253172966,4.956289026583944,4.956289026583944,0.10239761159392871,0.5291907082476679,0,1.288913470683131,0,0.11341440573922215,0,2581.9565968749916,1,0.9195075757575757,0
1431,1.0986122886681098,0.6931471805599453,3.907974822581577,35.52817186,33.89528138,5.272259280317715,0.4502809745579276,1.14152494082375,1.14152494082375,0.7412334285551442,5.638015896457368,3.5571919801838066,0.21651532675664614,0.5153751592131344,0,1.2408613391096546,0,0.1509777882756699,0,2069.2798358228392,1,0.9178030303030303,0
1295,1.791759469228055,2.9444389791664403,4.132763672126045,35.52607245,33.896124,6.521400854570621,-0.0156274398299077,-1.0359031212750756,1.0359031212750756,0.6337233002982076,1.4035827202966913,2.3065393224385007,-0.1588467178104912,0.4773612458504052,0,1.5156467728241183,1,0.2899443111768514,1,368.03489881693946,0,0.9178030303030303,0
1124,0.6931471805599453,1.0986122886681098,2.093467713412928,35.5207156199999,33.8762602899999,5.106942276993929,-0.4228999466420856,-0.5279758487498971,0.5279758487498971,0.4099258616733757,1.905556432425237,3.0202354884019886,-0.10338394681458522,0.4868804993219427,0,1.4083382339363257,0,0.3535667263140485,1,285.7076143054825,0,0.9168560606060606,0
182,1.0986122886681098,0.6931471805599453,2.497905135573657,35.48902154,33.89132871,5.040358521790062,-0.8150443270305894,-0.031173969042476823,0.031173969042476823,0.4955808450480099,3.603715351703189,2.2736912387917707,-0.006184871355422058,0.46998830676360004,0,1.4820862473441878,1,0.3411967826954292,1,455.43309457271494,0,0.9136363636363636,0
715,0.6931471805599453,1.791759469228055,3.380552399684867,35.52362989,33.88577129,5.234500922484717,-0.4228999466420856,0.4613948165014081,0.4613948165014081,0.645821339941647,1.8867222178774437,4.877106182490643,0.08814494893285699,0.4705905865648207,0,1.425886828192813,0,0.1496992969448236,0,1913.4393706672117,0,0.9117424242424242,0
1020,0.6931471805599453,0.6931471805599453,2.592115456303444,35.5284436299999,33.90100109,5.0874187876445776,-1.9043027771337224,0.27497804188809516,0.27497804188809516,0.5095148570427729,3.7396321142206115,3.7396321142206115,0.05405060077930151,0.5103639808881498,0,1.2841799524857382,0,0.13654764915251819,0,943.1389911218783,0,0.9098484848484848,0
1516,1.6094379124341005,2.3978952727983707,6.627710633659567,35.4760073699999,33.89927499,4.739866625416941,-0.4228999466420856,3.255240241225963,3.3570085063427935,1.3982905337714144,2.7639700152229563,4.11802815284491,0.6867788692133541,0.6685541196848203,1,1.765280409067952,1,0.060465840951173404,0,704.1927281440517,0,0.9056818181818181,0
381,1.0986122886681098,0.6931471805599453,2.19789102187938,35.5244350999999,33.89248441,5.050832207201016,1.5814919086455363,-0.5061554356617961,0.5061554356617961,0.4351542343350522,3.170886477679758,2.000606623965556,-0.10021228480727708,0.46768958961805895,0,1.4727394582495708,1,0.37725845227330584,1,304.9905551375838,0,0.9053030303030303,0
244,0.6931471805599453,1.6094379124341005,2.893478039515234,35.51859833,33.8836633499999,5.302400754684332,-0.8150443270305894,-0.02408742321314472,0.02408742321314472,0.5456920691931916,1.7978189883318718,4.174406418529749,-0.004542739096411191,0.4692623160239731,0,1.3393663827851698,0,0.18718215679849737,0,1066.1068700413543,0,0.9053030303030303,0
284,0.6931471805599453,2.19722457733622,3.5310846424965776,35.52501274,33.8901357,5.421599217242729,-0.4228999466420856,0.2674993243287549,0.2674993243287549,0.6512994599944602,1.6070658770699933,5.094278302688991,0.04933956082146504,0.46084796864273614,0,1.5145451536581502,1,0.15254451484527842,0,2184.727262183548,1,0.9047348484848484,0
1056,2.302585092994046,2.9444389791664403,3.228390417236786,35.50833089,33.88135032,4.343828346258449,2.2605583165504184,-0.4523742704790079,0.4523742704790079,0.7432131658741894,1.0964365164567722,1.402072143635273,-0.10414183858546343,0.5140532778135753,0,1.4873014816830619,1,0.16466752227105688,0,105.98904000406912,0,0.9037878787878788,0
460,1.0986122886681098,0.6931471805599453,3.071257098640233,35.5313133399999,33.89387938,4.7733938399030365,0.8457654036941855,0.6235759610483074,0.6235759610483074,0.6434116273763449,4.43088738550329,2.79557868623847,0.13063576607392913,0.47155653167889894,0,1.314423059744526,0,0.20259350198662213,0,952.9287347050208,0,0.9024621212121212,0
1513,0.6931471805599453,0.6931471805599453,1.8598852982756555,35.4740639199999,33.9003667699999,4.990490832334125,-0.8150443270305894,-0.49573958461359124,0.49573958461359124,0.3726858460945735,2.683247296444579,2.683247296444579,-0.09933683905431136,0.5330496622464936,0,1.4327812546783971,0,0.10029864518512867,0,216.76504297805567,0,0.9017045454545454,0
391,1.0986122886681098,0.6931471805599453,3.2669037938787824,35.52904259,33.89310582,4.966345885949162,0.6683873508978188,0.7910047265994042,0.7910047265994042,0.6578083502241641,4.71314590249026,2.9736639828045037,0.15927298355060673,0.48300984749103826,0,1.2713863651643016,0,0.15091387167097944,0,1206.1069770980691,0,0.9013257575757576,0
1418,0.6931471805599453,0.6931471805599453,3.168213910065973,35.5277855699999,33.89606236,4.9093946323367845,0.4071381378692232,0.9424381656036922,0.9424381656036922,0.6453369808973697,4.570766496527612,4.570766496527612,0.19196626797856509,0.5220589289521488,0,1.2123914605722375,0,0.11505719341778169,0,2104.085973506885,1,0.9011363636363636,0
272,1.6094379124341005,1.3862943611198906,6.678342114654332,35.51788674,33.8867163099999,4.823764024172099,0.4071381378692232,3.255240241225963,3.727207648198126,1.3844670015342497,4.817405525085859,4.149487260775449,0.6748340559185332,0.6670954110286212,1,1.568133536455865,1,0.05383482790084712,0,1325.352343573968,0,0.8990530303030303,0
1757,1.0986122886681098,0.6931471805599453,2.93119375241642,35.51566736,33.89565875,5.890307487614543,-1.1924218391670918,-0.21789202389249285,0.21789202389249285,0.4976300063417394,4.228818690495881,2.6680875342929395,-0.036991621294924074,0.48483941153068244,0,1.4761755372167908,1,0.09954138949256938,0,781.109457737019,0,0.8984848484848486,0
1747,1.0986122886681098,0.6931471805599453,2.216809315972642,35.53024748,33.9009468,5.330303462115561,-1.1924218391670918,-0.48976051389414277,0.48976051389414277,0.4158880130799918,3.198179806750186,2.017826797350106,-0.09188229476521402,0.47018896192845333,0,1.373793847818994,0,0.24165469800423922,1,294.5924785994085,0,0.8981060606060607,0
243,0.6931471805599453,1.0986122886681098,3.00617753141553,35.51854363,33.88406974,4.643628138332526,-0.4228999466420856,0.8272621350972376,0.8272621350972376,0.6473768876107754,2.736340711298647,4.336997416605011,0.17814995310849716,0.4962909661656359,0,1.1948525732358666,0,0.19797445271870495,0,1332.7941095355136,0,0.8979166666666667,0
1427,0.6931471805599453,0.6931471805599453,2.61454505790535,35.52768863,33.8959437099999,4.453586179098248,0.4935827957420546,0.6977763961109629,0.6977763961109629,0.5870651095012014,3.7719911892207962,3.7719911892207962,0.1566774208582278,0.49883647691587707,0,1.2123412126490987,0,0.14805636396492838,0,1173.681297714446,0,0.8973484848484848,0
1310,0.6931471805599453,2.302585092994046,3.663330850267561,35.52513744,33.89626839,4.990468388872521,-0.4228999466420856,0.7177572061042063,0.7177572061042063,0.734065535498804,1.5909643736571493,5.28506925081656,0.14382561919530898,0.48671747555806105,0,1.5641561605475376,1,0.07826085420561016,0,2532.600294963035,1,0.8973484848484848,0
1243,0.6931471805599453,0.6931471805599453,0.7948008342864451,35.5292725799999,33.8882969399999,3.9439513559839816,-1.1924218391670918,-0.3602397736044064,0.3602397736044064,0.2015239952390714,1.1466552221194652,1.1466552221194652,-0.09133981154656755,0.5313529953533292,0,1.2788099409156168,0,0.09494646309231172,0,640.3200165852783,0,0.896780303030303,0
224,0.6931471805599453,2.19722457733622,2.9331651412851567,35.51713049,33.88538177,4.925891156394296,-0.8150443270305894,0.057269635912505557,0.057269635912505557,0.5954587805858473,1.3349409848860994,4.2316628034404715,0.0116262487526067,0.46738394536058764,0,1.3943052579852218,0,0.13256526721025297,0,1154.4872188306633,0,0.896780303030303,0
113,2.079441541679836,3.4339872044851463,3.585766410996589,35.48657596,33.8957338499999,6.145346302276815,0.4071381378692232,-1.6306436528455324,1.6306436528455324,0.5834929773881227,1.0441991182475006,1.724389139643665,-0.265346096483023,0.5400883907157396,0,1.2621337832508237,0,0.10888424127424806,0,353.44232087352714,0,0.8964015151515151,0
701,1.0986122886681098,0.6931471805599453,4.137084715898258,35.51683512,33.8905978299999,6.521400854570621,-1.1924218391670918,0.49936730262850304,0.49936730262850304,0.6343858947113671,5.9685516033639425,3.7657367922889393,0.07657362486443599,0.53157915553334,0,1.3757440145218305,0,0.06514177813636009,0,2459.047680195501,1,0.8958333333333334,0
733,0.6931471805599453,1.9459101490553128,2.1705383120737136,35.52237203,33.88820855,4.986950441304359,-0.4228999466420856,-0.6582666026444031,0.6582666026444031,0.43524360982139615,1.1154360406247184,3.131424858888248,-0.1319978231971823,0.45959269329604463,0,1.4509059906727055,0,0.39242214033415157,1,377.183893509582,0,0.8929924242424243,0
1357,1.0986122886681098,1.0986122886681098,4.453195470365986,35.5279677199999,33.90093255,6.259761833393954,-0.0156274398299077,0.944776061146988,0.944776061146988,0.7114001441092411,4.053473200964071,4.053473200964071,0.15092843566457925,0.5189831036374044,0,1.2076765751417369,0,0.12342526939543583,0,731.1332612416927,0,0.8920454545454546,0
1399,0.6931471805599453,1.9459101490553128,1.686028514595813,35.53471915,33.8966290999999,4.420412410810152,-0.4228999466420856,-0.8271954153214591,0.8271954153214591,0.38141882654944537,0.8664472588389215,2.4324249768047648,-0.18713082365313846,0.483676374394266,0,1.3501931129434104,0,0.18178008169662224,0,158.88932337093695,0,0.8918560606060606,0
400,0.6931471805599453,0.6931471805599453,3.1957300153608883,35.5292851299999,33.89314624,5.089910621975366,0.4071381378692232,0.7244918587783622,0.7244918587783622,0.627855821586243,4.610463845181164,4.610463845181164,0.14233881743432086,0.5058288726611982,0,1.2084187954375012,0,0.10764015139345424,0,2060.822435152632,1,0.8884469696969697,0
1422,0.6931471805599453,0.6931471805599453,2.2421979429789505,35.52744039,33.89602223,3.9439513559839816,-0.0156274398299077,0.7561073887533243,0.7561073887533243,0.5685156181191139,3.2348078530271667,3.2348078530271667,0.19171316289338008,0.5020486084346198,0,1.1964708864322333,0,0.1434256282519356,0,1024.7670172414005,0,0.8882575757575757,0
186,0.6931471805599453,0.6931471805599453,1.820346926079968,35.4885861599999,33.8914980099999,4.782857355228049,-0.8150443270305894,-0.328755115519741,0.328755115519741,0.38059820539916,2.6262054829530386,2.6262054829530386,-0.06873613221192666,0.4895953467457704,0,1.309951548795447,0,0.14590730598620102,0,206.84886938954452,0,0.8880681818181818,0
1424,0.6931471805599453,0.6931471805599453,2.8075334795871605,35.52767663,33.89567248,5.301628760212271,0.4071381378692232,0.19351785811927646,0.19351785811927646,0.529560557060723,4.050414628130133,4.050414628130133,0.03650158599779594,0.4900259188083733,0,1.286335015624978,0,0.09438583428034995,0,1237.5047552123133,0,0.8878787878787878,0
1013,1.0986122886681098,1.6094379124341005,4.089985073444646,35.52090492,33.88314402,5.088533287982196,-0.4228999466420856,1.1311287831372017,1.1311287831372017,0.8037650226449607,2.5412506079585184,3.7228648501675634,0.22228974816940594,0.4796150451484511,0,1.2480438408905905,0,0.22056376718225865,1,326.5279880109114,0,0.8871212121212121,0
139,1.3862943611198906,1.9459101490553128,5.746203190540153,35.47430511,33.8960800199999,4.986975232371374,-0.8150443270305894,2.6173559284644417,2.6173559284644417,1.1522421754253942,2.9529642945383583,4.145009423466309,0.5248383652428636,0.6210303009741154,1,1.4533326285351977,0,0.05755993889467166,0,443.7434948940247,0,0.8869318181818182,0
1741,0.6931471805599453,1.0986122886681098,2.782662807811256,35.53195808,33.90174445,4.532663064858339,-0.4228999466420856,0.5803551459009255,0.5803551459009255,0.6139134473473651,2.5328888421453812,4.014533833295458,0.12803844839039755,0.4858627767835815,0,1.2133606951381375,0,0.14358692829976835,0,999.0286677828676,0,0.8865530303030303,0
561,2.19722457733622,2.19722457733622,5.499497477690526,35.47858514,33.89464067,5.196084621810943,1.77209775307598,1.609873241559777,1.609873241559777,1.0583925932626241,2.502929165464633,2.502929165464633,0.30982429246864396,0.5542048202176127,0,1.2962168152315365,0,0.13091386440358593,0,80.527274667162,0,0.8846590909090909,0
